Facebook	Geography	Medium	Name	Twitter_Name	Website	Youtube	source	collection_date
https://www.facebook.com/akdispatch	AK	Newspapers	Alaska Dispatch News	adndotcom	http://www.adn.com	https://www.youtube.com/user/AlaskaDispatch	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/AlaskaJournal	AK	Newspapers	Alaska Journal of Commerce	alaskajournal	http://www.alaskajournal.com	http://www.youtube.com/user/AlaskaJournal	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/anchoragepress	AK	Newspapers	Anchorage Press 	anchoragepress	http://www.anchoragepress.com	http://www.youtube.com/channel/UCc7cggJkVzQ_kPJZUG8U_Hw	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/PetroleumNews	AK	Newspapers	Petroleum News		http://www.petroleumnews.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/deltadiscovery	AK	Newspapers	Delta Discovery		http://www.deltadiscovery.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/tundradrums	AK	Newspapers	Tundra Drums		http://www.thetundradrums.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Cordova-Times/159874207366016	AK	Newspapers	Cordova Times		http://www.thecordovatimes.com	https://www.youtube.com/channel/UCE6oxu3u4dVtcvHNkbM27kA	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Delta-News-Web/514170478629814	AK	Newspapers	Delta News Web		http://www.deltanewsweb.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/DeltaWindOnline	AK	Newspapers	Delta Wind		http://www.deltawindonline.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Bristol-Bay-TimesDutch-Harbor-Fisherman/285351581577579	AK	Newspapers	Bristol Bay Times		http://www.thebristolbaytimes.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Bristol-Bay-TimesDutch-Harbor-Fisherman/285351581577579	AK	Newspapers	Dutch Harbor Fisherman		http://www.thedutchharborfisherman.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/AlaskaStar	AK	Newspapers	Alaska Star 	Alaska_Star	http://www.alaskastar.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/fairbanksDNM	AK	Newspapers	Fairbanks Daily News-Miner	newsminer	http://www.newsminer.com	http://www.youtube.com/user/fairbanksnewsminer	usnpl.com	2018-08-02 14:55:24.612585
	AK	Newspapers	Turnagain Times		http://www.turnagaintimes.com		usnpl.com	2018-08-02 14:55:24.612585
	AK	Newspapers	Chilkat Valley News		http://www.chilkatvalleynews.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Homer-News/143584662338822	AK	Newspapers	Homer News		http://homernews.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/homertribune	AK	Newspapers	Homer Tribune 		http://homertribune.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/capitalcityweekly	AK	Newspapers	Capital City Weekly 	capweekly	http://capitalcityweekly.com	https://www.youtube.com/channel/UCBuxMOdWNGeiqYC1JYfdYAg	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/juneauempire	AK	Newspapers	Juneau Empire	JuneauEmpire	http://juneauempire.com	http://www.youtube.com/user/TheJuneauEmpire	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/peninsulaclarion	AK	Newspapers	Clarion Dispatch 	pclarion	http://peninsulaclarion.com/dispatch	https://www.youtube.com/user/PeninsulaClarion	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/peninsulaclarion	AK	Newspapers	Peninsula Clarion	pclarion	http://peninsulaclarion.com	https://www.youtube.com/user/PeninsulaClarion	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/ketchikandailynews	AK	Newspapers	Ketchikan Daily News	KDNSports	http://www.ketchikandailynews.com	https://www.youtube.com/channel/UCkVb63bTxhN77OFjnncUHGQ	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Local-Paper-Ketchikan-Alaska/144259398951172	AK	Newspapers	Local Paper		http://thelocalpaper.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/SitNews.Ketchikan	AK	Newspapers	Sitnews	SitNews	http://www.sitnews.us		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Kodiak-Daily-Mirror/117209891693204	AK	Newspapers	Kodiak Daily Mirror	kdkmirror	http://www.kodiakdailymirror.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Arctic-Sounder/141989052610707	AK	Newspapers	Arctic Sounder		http://www.thearcticsounder.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Nome-Nugget/160443207368753	AK	Newspapers	Nome Nugget		http://www.nomenugget.net	http://www.youtube.com/user/TheNomeNugget	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/petersburgpilot/	AK	Newspapers	Petersburg Pilot		http://www.petersburgpilot.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/Seldovia	AK	Newspapers	Seldovia Gazette	SeldoviaCom	http://www.seldovia.com/seldovia-gazette	http://www.youtube.com/user/seldoviagal/featured	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Seward-Phoenix-LOG/161827703923174	AK	Newspapers	Seward Phoenix Log		http://www.thesewardphoenixlog.com	https://www.youtube.com/user/TheSewardPhoenixLog	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/sitkasentinel	AK	Newspapers	Daily Sitka Sentinel	sitkasentinel	http://sitkasentinel.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Skagway-News-Co/291831660844378	AK	Newspapers	Skagway News 		http://www.skagwaynews.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Valdez-Star/107425405969218	AK	Newspapers	Valdez Star		http://www.valdezstar.net		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/frontiersman	AK	Newspapers	Frontiersman	matsu_news	http://www.frontiersman.com	http://www.youtube.com/user/Frontiersmannews	usnpl.com	2018-08-02 14:55:24.612585
	AK	Newspapers	Wrangell Sentinel 		http://www.wrangellsentinel.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/AKBusinessMonth	AK	Magazines	AK Business Monthly	AKBusinessMonth	http://www.akbizmag.com		usnpl.com	2018-08-02 14:55:24.612585
	AK	Magazines	AK Horse Journal		http://alaskahorsejournal.printroom.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/AlaskaMagazine	AK	Magazines	AK Magazine	AlaskaMagazine	http://www.alaskamagazine.com	http://www.youtube.com/user/AlaskaMagazine	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/AlaskaOutdoorJournal	AK	Magazines	AK Outdoor Journal		http://www.alaskaoutdoorjournal.com	http://www.youtube.com/user/AlaskaOutdoorJournal	usnpl.com	2018-08-02 14:55:24.612585
	AK	Magazines	Austin's Alaska Adventures		http://www.alaskaadventures.net		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Ester-Republic/55559798159	AK	Magazines	Ester Republic		http://esterrepublic.com/Republicwelcome.html		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/MushingMagazine	AK	Magazines	Mushing	mushingmagazine	http://www.mushing.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/northernlightuaa	AK	College Newspapers	The Northern Light	tnl_updates	http://www.thenorthernlight.org	http://www.youtube.com/tnlnews	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/thesunstar	AK	College Newspapers	Sun Star	uafsunstar	http://www.uafsunstar.com	http://www.youtube.com/user/TheUAFSunStar	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/UASWhalesong	AK	College Newspapers	Whalesong		http://www.uas.alaska.edu/juneau/activities/whalesong		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Sand-Mountain-Reporter/228007249376	AL	Newspapers	Sand Mountain Reporter	smrnews	http://www.sandmountainreporter.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Alexander-City-Outlook/84710064891	AL	Newspapers	Alexander City Outlook	alexcityoutlook	http://www.alexcityoutlook.com	http://www.youtube.com/user/AlexanderCityOutlook	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Andalusia-Star-News/53866966722	AL	Newspapers	Andalusia Star-News		http://www.andalusiastarnews.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/annistonstar	AL	Newspapers	Anniston Star	annistonstar	http://www.annistonstar.com	http://www.youtube.com/user/AnnistonStar	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Arab-Tribune/178865138834401	AL	Newspapers	Arab Tribune	ArabTribune	http://www.thearabtribune.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-News-Courier/112539230743	AL	Newspapers	Athens News Courier	newscourier	http://www.enewscourier.com	https://www.youtube.com/channel/UCzMQby44-DokkY7xUhr2NGw	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Atmore-Advance/83649498468	AL	Newspapers	Atmore Advance	atmoreadvance	http://www.atmoreadvance.com	http://www.youtube.com/user/atmoreadvance	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/newsatmore	AL	Newspapers	Atmore News		http://www.atmorenews.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/theplainsman	AL	Newspapers	Auburn Plainsman	TheAUPlainsman	http://theplainsman.com	http://www.youtube.com/user/TheAuburnPlainsman1	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/GulfCoastMedia/	AL	Newspapers	Baldwin Times		http://www.gulfcoastnewstoday.com/the_baldwin_times		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Alabama-Messenger/471601942875195	AL	Newspapers	Alabama Messenger		http://www.alabamamessenger.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/birminghamnews	AL	Newspapers	Birmingham News	ALcomBirmingham	http://www.al.com/birmingham		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/birmingham.times	AL	Newspapers	Birmingham Times	BirminghamTimes	http://www.birminghamtimes.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/birminghambusinessjournal	AL	Newspapers	Business Journal	bhambizjrnl	http://www.bizjournals.com/birmingham		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Over-the-Mountain-Journal/131637710184301	AL	Newspapers	Over the Mountain Journal		http://www.otmj.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Brewton-Standard/73324917142	AL	Newspapers	Brewton Standard	brewtonstandard	http://www.brewtonstandard.com	http://www.youtube.com/channel/UCZrTf86Mo7a0pm9OX-GpJww	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/corridor.messenger	AL	Newspapers	Corridor Messenger		http://corridormessenger.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/PickensCountyHerald	AL	Newspapers	Pickens County Herald	PickensCoHerald	http://pcherald.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/CherokeeCountyHerald	AL	Newspapers	Cherokee County Herald		http://www.northwestgeorgianews.com/cherokee_county		usnpl.com	2018-08-02 14:55:24.612585
	AL	Newspapers	Post Online	postpaper	http://www.epostpaper.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Washington-County-NewsHolmes-County-Advertiser/109405362449641	AL	Newspapers	Washington County News	wcn_hct	http://www.chipleypaper.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Call-News/74580658175	AL	Newspapers	Call News		http://www.thecallnews.com	https://www.youtube.com/user/callnews	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/clantonadvertiser	AL	Newspapers	Clanton Advertiser	clantonadv	http://www.clantonadvertiser.com		usnpl.com	2018-08-02 14:55:24.612585
	AL	Newspapers	Clayton Record		http://www.theclaytonrecordonline.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/shelbycountyreporter	AL	Newspapers	Shelby County Reporter	shelbycreporter	http://www.shelbycountyreporter.com	http://www.youtube.com/user/shelbycountymedia	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Cullman-Times/136821583036613	AL	Newspapers	Cullman Times	TheCullmanTimes	http://www.cullmantimes.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/CullmanSense	AL	Newspapers	CullmanSense	cullmansense	http://www.cullmansense.com	http://www.youtube.com/user/cullmansense	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Dadeville-Record/47940556546	AL	Newspapers	Dadeville Record		http://www.alexcityoutlook.com/category/dadeville		usnpl.com	2018-08-02 14:55:24.612585
	AL	Newspapers	Daleville Sun-Courier		http://www.southeastsun.com/daleville		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/decaturdaily	AL	Newspapers	Decatur Daily	decaturdaily	http://www.decaturdaily.com	http://www.youtube.com/user/DecaturDailyDemocrat	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Demopolis-Times/48146854758	AL	Newspapers	Demopolis Times	demopolistimes	http://www.demopolistimes.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/dothaneagle	AL	Newspapers	Dothan Eagle	dothaneagle	http://www.dothaneagle.com	http://www.youtube.com/user/dothaneagle	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/dothaneagle	AL	Newspapers	Dothan Progress	dothaneagle	http://www.dothaneagle.com/news/dothan_progress	http://www.youtube.com/user/dothaneagle	usnpl.com	2018-08-02 14:55:24.612585
	AL	Newspapers	Elba Clipper		http://www.elba-clipper.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Enterprise-Ledger/80064758818	AL	Newspapers	Enterprise Ledger	ledgernews	http://www.dothaneagle.com/enterprise_ledger	http://www.youtube.com/user/enterpriseledger	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Southeast-Sun/41320314986	AL	Newspapers	Southeast Sun 	southeastsun	http://www.southeastsun.com	http://www.youtube.com/user/SoutheastSun	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Eufaula-Tribune/102586439777206	AL	Newspapers	Eufaula Tribune	eufaulatribnews	http://www.dothaneagle.com/eufaula_tribune	http://www.youtube.com/user/eufaulatribune	usnpl.com	2018-08-02 14:55:24.612585
	AL	Newspapers	Times-Record		http://www.mytrpaper.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/florencecourierjournal	AL	Newspapers	Courier Journal		http://www.courierjournal.net		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/timesdaily	AL	Newspapers	Times Daily	TimesDaily	http://www.timesdaily.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/LowndesSignal	AL	Newspapers	Lowndes Signal	lowndes_signal	http://www.lowndessignal.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/timesjournal	AL	Newspapers	Times-Journal	fptimesjournal	http://times-journal.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/TheMessengerGadsden	AL	Newspapers	Gadsden Messenger	gad_messenger	http://gadsdenmessenger.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/GadsdenTimes	AL	Newspapers	Gadsden Times	gadsdentimes	http://www.gadsdentimes.com	http://www.youtube.com/user/GadsdenTimes	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/NorthJeffersonNews	AL	Newspapers	North Jefferson News	NorthJeffNews	http://www.njeffersonnews.com	https://www.youtube.com/channel/UCFEeqoeuHzLzXi380gtIqhg	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Geneva-County-Reaper/133754646654708	AL	Newspapers	Geneva County Reaper		http://www.oppnewsonline.com/23136/1964/geneva-county-reaperpdf		usnpl.com	2018-08-02 14:55:24.612585
	AL	Newspapers	Hartford News-Herald		http://www.oppnewsonline.com/20680/1964/hartford-newsheraldpdf		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/choctawsun	AL	Newspapers	Choctaw Sun		http://www.choctawsun.org	https://www.youtube.com/channel/UCV40upHYovteOs4uAUH9LjQ	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/GreenvilleAdvocate	AL	Newspapers	Greenville Advocate	GvilleAdvocate	http://www.greenvilleadvocate.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Clarke-County-Democrat/282374158462974	AL	Newspapers	Clarke County Democrat	CCDemocrat	http://www.clarkecountydemocrat.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/GulfCoastMedia/	AL	Newspapers	Gulf Shores Islander		http://www.gulfcoastnewstoday.com/the_islander		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/advertisergleam	AL	Newspapers	Advertiser-Gleam		http://www.advertisergleam.com		usnpl.com	2018-08-02 14:55:24.612585
	AL	Newspapers	Northwest Alabamian		http://www.mynwapaper.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Hartselle-Enquirer/55079151637	AL	Newspapers	Hartselle Enquirer	hartselleenq	http://www.hartselleenquirer.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Cleburne-News/174078529314804	AL	Newspapers	Cleburne News		http://www.annistonstar.com/cleburne_news		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/huntsvilletimes	AL	Newspapers	Huntsville Times	ALcomHuntsville	http://www.al.com/huntsville		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/speakinoutnews	AL	Newspapers	Speakin' Out News		http://www.speakinoutweeklynews.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Valley-Planet/29498957774	AL	Newspapers	Valley Planet	valleyplanet	http://www.valleyplanet.com		usnpl.com	2018-08-02 14:55:24.612585
	AL	Newspapers	South Alabamian		http://www.southalabamian.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/annistonstar	AL	Newspapers	Jacksonville News	annistonstar	http://www.annistonstar.com/jacksonville_news		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/mountaineagle	AL	Newspapers	Daily Mountain Eagle	DailyMtnEagle	http://www.mountaineagle.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-LaFayette-Sun-Newspaper/116010268416021	AL	Newspapers	LaFayette Sun	lsunnews	http://www.thelafayettesun.com		usnpl.com	2018-08-02 14:55:24.612585
	AL	Newspapers	Valley Times-News		http://www.valleytimes-news.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/recordjournalnewspaper	AL	Newspapers	Sumter Co. Record-Journal		http://www.recordjournal.net	https://www.youtube.com/user/screcordjournal	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/LuverneJournal	AL	Newspapers	Luverne Journal	Luverne_Journal	http://www.greenvilleadvocate.com/category/luverne	https://www.youtube.com/channel/UCorshkhu8upUY3NXgQdWRqA	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Madison-Record/111490242234428	AL	Newspapers	Madison Record	madisonrecord	http://www.madisoncountyrecord.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/lagniappemobile	AL	Newspapers	Lagniappe	LagniappeMobile	http://www.lagniappemobile.com	http://www.youtube.com/user/lagniappe72402	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/PressRegisterConnect	AL	Newspapers	Press-Register	alcommobile	http://www.al.com/mobile		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Monroe-JournalMonroe360com/69530007402	AL	Newspapers	Monroe Journal	monroe360	http://www.monroejournal.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/montgomeryadvertiser	AL	Newspapers	Montgomery Advertiser	mgmadvertiser	http://www.montgomeryadvertiser.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/moultonadvertiser	AL	Newspapers	Moulton Advertiser	MoultonAdv	http://www.moultonadvertiser.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Blount-Countian/131695643542580	AL	Newspapers	Blount Countian		http://www.blountcountian.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/oanow	AL	Newspapers	Opelika-Auburn News	oanow	http://www.oanow.com	https://www.youtube.com/channel/UCm8BFuyDeGQ7Mi80hNKe7ZA	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Opp-News/199982373361642	AL	Newspapers	Opp News		http://www.oppnewsonline.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/St-Clair-News-Aegis/289445752292	AL	Newspapers	St. Clair News-Aegis	SCNewsAegis	http://www.newsaegis.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/St-Clair-Times/166861103332609	AL	Newspapers	St. Clair Times		http://www.annistonstar.com/the_st_clair_times		usnpl.com	2018-08-02 14:55:24.612585
	AL	Newspapers	Piedmont Journal		http://www.annistonstar.com/piedmont_journal		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/PrattvilleProgress	AL	Newspapers	Prattville Progress		http://www.montgomeryadvertiser.com/news/prattville		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/therandolphleader	AL	Newspapers	Randolph Leader	randolphleader	http://www.therandolphleader.com	http://www.youtube.com/user/therandolphleader	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/GulfCoastMedia/	AL	Newspapers	Robertsdale Independent		http://www.gulfcoastnewstoday.com/the_independent		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Franklin-County-Times/88679907892	AL	Newspapers	Franklin County Times	franklincotimes	http://www.franklincountytimes.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Daily-Sentinel/189413290563	AL	Newspapers	Daily Sentinel	dailysentineljc	http://thedailysentinel.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/theclarionnewspaper	AL	Newspapers	Scottsboro Clarion	theclarionpaper	http://www.theclarion.org		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/SelmaTimesJournal	AL	Newspapers	Selma Times-Journal	SelmaTimes	http://www.selmatimesjournal.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/lamar.leader	AL	Newspapers	Lamar Leader		http://www.lamarleader.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Daily-Home-Newspaper/123994364892	AL	Newspapers	Daily Home	dailyhome	http://www.annistonstar.com/the_daily_home		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Tallassee-Tribune/247004912816	AL	Newspapers	Tallassee Tribune	TallasseeTrib	http://tallasseetribune.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/thomasvilletimes	AL	Newspapers	Thomasville Times	tvilletimes	http://www.thethomasvilletimes.com	http://www.youtube.com/user/tvilletimes	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Troy-Messenger/49304321607	AL	Newspapers	Troy Messenger	troymessenger	http://www.troymessenger.com	http://www.youtube.com/user/troymessenger	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Trussville-News/133375750041404	AL	Newspapers	Trussville News		http://www.thetrussvillenews.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/tuscnews	AL	Newspapers	Tuscaloosa News	tuscaloosanews	http://www.tuscaloosanews.com	http://www.youtube.com/user/Tuscaloosa	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Tuskegee-News/288542497462	AL	Newspapers	Tuskegee News	tuskegeenews	http://www.thetuskegeenews.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Wetumpka-Herald/363087648683	AL	Newspapers	Wetumpka Herald 	WetumpkaHerald	http://thewetumpkaherald.com	http://www.youtube.com/user/wetumpkaherald	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/AlabamaTravel	AL	Magazines	Bureau of Tourism & Travel	TweetHomeAla	http://alabama.travel	http://www.youtube.com/user/Alabamatourism	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/theplainsman	AL	College Newspapers	Plainsman	TheAUPlainsman	http://www.theplainsman.com	http://www.youtube.com/user/TheAuburnPlainsman1	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/JacksonvilleStateUniversity	AL	College Newspapers	The Chanticleer	JSUNews	http://www.jsu.edu/chanticleer	http://www.youtube.com/JacksonvilleStateU	usnpl.com	2018-08-02 14:55:24.612585
	AL	College Newspapers	SpringHillian		http://issuu.com/thespringhillian		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/Tropolitan	AL	College Newspapers	Tropolitan	Tropolitan	http://tropnews.com	http://www.youtube.com/user/TheTropolitan	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/uabkscope	AL	College Newspapers	Kaleidoscope	UABkscope	http://studentmedia.uab.edu		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/TheCrimsonWhite	AL	College Newspapers	Crimson White	TheCrimsonWhite	http://cw.ua.edu	http://www.youtube.com/user/UACrimsonWhite	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Flor-Ala/137911642917581	AL	College Newspapers	The Flor-Ala	UNAFlorAla	http://www.florala.net		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/TheVanguardUSA	AL	College Newspapers	The Vanguard	TheVanguardUSA	http://thevanguardonline.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Standard/132543323449071	AR	Newspapers	Standard		http://thesouthernstandard.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/siftingsherald	AR	Newspapers	Daily Siftings Herald	SiftingsHerald	http://www.siftingsherald.com	https://www.youtube.com/user/DailySiftingsHerald	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Atkins-Chronicle/246151175403655	AR	Newspapers	Atkins Chronicle		http://www.atkinschronicle.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Arkansas-Weekly/381006746592	AR	Newspapers	Arkansas Weekly	arkansasweekly	http://www.arkansasweekly.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/guardonline	AR	Newspapers	Batesville Guard	guardonline	http://guardonline.com	http://www.youtube.com/user/GuardOnline	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/BeebeNews	AR	Newspapers	Beebe News		http://beebenews.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Weekly-Vista/179367945603816	AR	Newspapers	Weekly Vista	nwademgaz	http://bvwv.nwaonline.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Saline-Courier/102033473236661	AR	Newspapers	Saline Courier	SalineCourier	http://www.bentoncourier.com	https://www.youtube.com/channel/UCm-xb5mPwS2KsTOy8dM1btQ	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/nwademgaz	AR	Newspapers	Democrat Gazette	nwademgaz	http://www.nwaonline.com	http://www.youtube.com/channel/UCW30UMsnqZGIjLyc91DWnSQ	usnpl.com	2018-08-02 14:55:24.612585
